 ° / mm	   0,00	   0,50	   1,00	   1,50	   2,00	   2,50	   3,00	   3,50	   4,00	   4,50	   5,00	   5,50	   6,00	   6,50	   7,00	   7,50	   8,00	   8,50	   9,00	   9,50	  10,00	  10,50	  11,00	  11,50	  12,00	  12,50	  13,00	  13,50	  14,00	  14,50	  15,00	  15,50	  16,00	  16,50	  17,00	  17,50	  18,00	  18,50	  19,00	  19,50	  20,00	  20,50	  21,00	  21,50	  22,00	  22,50	  23,00	  23,50	  24,00	  24,50	  25,00	  25,50	  26,00	  26,50	  27,00	  27,50	  28,00	  28,50	  29,00	  29,50	  30,00	  30,50	  31,00	  31,50	  32,00	  32,50	  33,00	  33,50	  34,00	  34,50	  35,00	  35,50	  36,00	  36,50	  37,00	  37,50	  38,00	  38,50	  39,00	  39,50	  40,00	  40,50	  41,00	  41,50	  42,00	  42,50	  43,00	  43,50	  44,00	  44,50	  45,00	  45,50	  46,00	  46,50	  47,00	  47,50	  48,00	  48,50	  49,00	  49,50	  50,00	  50,50	  51,00	  51,50	  52,00	  52,50	  53,00	  53,50	  54,00	  54,50	  55,00	  55,50	  56,00	  56,50	  57,00	  57,50	  58,00	  58,50	  59,00	  59,50	  60,00	  60,50	  61,00	  61,50	  62,00	  62,50	  63,00	  63,50	  64,00	  64,50	  65,00	  65,50	  66,00	  66,50	  67,00	  67,50	  68,00	  68,50	  69,00	  69,50	  70,00	  70,50	  71,00	  71,50	  72,00	  72,50	  73,00	  73,50	  74,00	  74,50	  75,00	  75,50	  76,00	  76,50	  77,00	  77,50	  78,00	  78,50	  79,00	  79,50	  80,00	
    0,0	-0,0155	-0,0155	-0,0155	-0,0155	-0,0156	-0,0156	-0,0155	-0,0155	-0,0156	-0,0156	-0,0155	-0,0156	-0,0156	-0,0154	-0,0155	-0,0155	-0,0156	-0,0154	-0,0155	-0,0155	-0,0155	-0,0154	-0,0155	-0,0154	-0,0155	-0,0154	-0,0154	-0,0156	-0,0155	-0,0157	-0,0157	-0,0157	-0,0158	-0,0159	-0,0157	-0,0159	-0,0159	-0,0158	-0,0158	-0,0159	-0,0159	-0,0158	-0,0159	-0,0158	-0,0159	-0,0157	 0,0317	 0,1345	 0,2290	 0,3553	 0,4494	 0,6096	 0,7495	 0,9519	 1,1802	 1,3772	 1,6255	 1,8491	 2,1375	 2,4456	 2,6501	 3,0532	 3,2347	 3,4597	 3,4607	 3,2386	 3,2305	 3,7425	 3,7367	 3,7373	 3,7413	 3,7461	 3,7454	 3,7394	 3,4557	 3,2353	 3,0539	 2,8989	 2,6478	 2,5419	 2,2799	 2,0727	 1,9542	 1,7539	 1,5862	 1,4431	 1,3483	 1,2337	 1,1066	 1,0375	 0,9323	 0,8369	 0,7337	 0,6855	 0,5958	 0,5403	 0,4752	 0,4375	 0,3899	 0,3557	 0,3338	 0,3011	 0,2904	 0,2699	 0,2593	 0,2491	 0,2391	 0,2291	 0,2192	 0,2193	 0,2193	 0,2193	 0,2096	 0,2194	 0,2193	 0,2291	 0,2293	 0,2391	 0,2492	 0,2698	 0,2908	 0,3338	 0,3785	 0,4622	 0,5676	 0,6702	 0,8016	 0,9128	 1,0838	 1,1811	 1,3180	 1,4108	 1,4094	 1,3473	 1,2328	 1,0598	 0,8926	 0,7329	 0,5002	 0,3008	 0,0480	-0,0160	-0,0158	-0,0159	-0,0160	-0,0159	-0,0159	-0,0159	-0,0157	-0,0158	-0,0157	-0,0157	-0,0154	-0,0156	-0,0156	-0,0154	-0,0157	-0,0154	-0,0156	-0,0155	-0,0157	
   60,0	-0,0156	-0,0157	-0,0156	-0,0155	-0,0156	-0,0155	-0,0156	-0,0156	-0,0155	-0,0158	-0,0157	-0,0155	-0,0156	-0,0156	-0,0156	-0,0157	-0,0156	-0,0154	-0,0155	-0,0155	-0,0155	-0,0155	-0,0155	-0,0155	-0,0156	-0,0155	-0,0158	-0,0158	-0,0159	-0,0159	-0,0159	-0,0158	-0,0159	-0,0158	-0,0158	-0,0158	 0,0160	 0,2294	 0,4136	 0,6701	 0,9328	 1,1315	 1,3790	 1,5866	 1,8000	 2,0122	 2,2058	 2,3599	 2,4475	 2,5434	 2,6474	 2,7663	 2,8967	 2,8982	 2,8989	 2,7669	 2,9007	 2,9002	 2,7696	 2,7658	 2,6494	 2,5426	 2,4483	 2,3607	 2,2065	 2,0734	 1,9547	 1,8014	 1,6668	 1,5126	 1,3796	 1,2339	 1,1070	 0,9945	 0,9130	 0,8194	 0,7501	 0,6705	 0,6249	 0,5679	 0,5267	 0,5006	 0,4878	 0,4749	 0,4748	 0,4749	 0,5005	 0,5268	 0,5539	 0,5960	 0,6548	 0,7336	 0,8371	 0,9130	 1,0378	 1,1309	 1,2343	 1,3479	 1,5125	 1,6665	 1,8500	 2,0124	 2,2809	 2,5426	 2,6508	 2,8988	 3,0531	 3,0549	 3,0538	 2,8974	 2,7635	 2,5386	 2,1366	 1,8999	 1,6256	 1,4097	 1,2332	 1,0152	 0,8738	 0,7164	 0,5955	 0,4620	 0,3781	 0,2590	 0,1804	 0,0819	 0,0076	-0,0159	-0,0159	-0,0159	-0,0159	-0,0160	-0,0160	-0,0158	-0,0157	-0,0158	-0,0158	-0,0159	-0,0158	-0,0158	-0,0158	-0,0157	-0,0157	-0,0157	-0,0158	-0,0157	-0,0157	-0,0156	-0,0154	-0,0154	-0,0155	-0,0154	-0,0156	-0,0155	-0,0155	-0,0156	-0,0156	-0,0155	-0,0156	-0,0155	-0,0155	
  120,0	-0,0155	-0,0154	-0,0156	-0,0155	-0,0156	-0,0156	-0,0156	-0,0155	-0,0156	-0,0156	-0,0155	-0,0155	-0,0155	-0,0155	-0,0156	-0,0155	-0,0155	-0,0155	-0,0155	-0,0154	-0,0154	-0,0156	-0,0156	-0,0156	-0,0155	-0,0155	-0,0154	-0,0156	-0,0157	-0,0158	-0,0156	-0,0158	-0,0158	-0,0159	-0,0158	-0,0160	-0,0160	-0,0160	-0,0158	-0,0159	-0,0159	-0,0160	-0,0159	-0,0159	-0,0158	-0,0159	-0,0159	-0,0158	 0,0400	 0,1346	 0,2092	 0,3115	 0,4129	 0,5537	 0,7007	 0,8366	 1,0365	 1,2063	 1,4418	 1,6651	 1,9528	 2,2042	 2,4448	 2,7604	 3,0496	 3,2284	 3,4524	 3,7404	 3,7341	 3,7350	 3,7410	 3,7342	 3,7357	 3,4612	 3,4519	 3,2372	 3,2313	 3,2279	 3,0534	 2,8992	 2,7671	 2,6481	 2,5421	 2,3603	 2,2061	 2,0718	 1,9547	 1,7536	 1,6259	 1,4775	 1,3184	 1,1812	 1,0607	 0,9325	 0,8371	 0,7337	 0,6702	 0,5820	 0,5270	 0,4875	 0,4378	 0,4019	 0,3784	 0,3670	 0,3444	 0,3334	 0,3225	 0,3224	 0,3225	 0,3335	 0,3557	 0,3785	 0,4137	 0,4500	 0,5136	 0,5681	 0,6699	 0,7499	 0,8741	 1,0161	 1,1811	 1,3186	 1,5130	 1,6672	 1,8499	 2,0123	 2,1360	 2,1366	 2,2053	 2,0113	 1,8497	 1,5485	 1,3182	 1,0604	 0,7838	 0,5676	 0,3117	 0,1259	 0,0079	-0,0158	-0,0158	-0,0158	-0,0159	-0,0158	-0,0158	-0,0158	-0,0158	-0,0158	-0,0157	-0,0156	-0,0157	-0,0155	-0,0155	-0,0156	-0,0155	-0,0156	-0,0154	-0,0155	-0,0155	-0,0154	-0,0155	
  180,0	-0,0156	-0,0156	-0,0155	-0,0155	-0,0155	-0,0155	-0,0156	-0,0155	-0,0157	-0,0156	-0,0156	-0,0155	-0,0154	-0,0155	-0,0154	-0,0155	-0,0157	-0,0155	-0,0156	-0,0155	-0,0155	-0,0155	-0,0156	-0,0156	-0,0154	-0,0156	-0,0156	-0,0157	-0,0157	-0,0159	-0,0159	-0,0158	-0,0159	-0,0158	-0,0159	-0,0158	 0,1620	 0,4251	 0,6391	 0,8733	 1,0599	 1,2328	 1,3171	 1,3471	 1,4089	 1,4422	 1,3172	 1,2064	 1,0593	 0,9317	 0,7837	 0,6697	 0,5536	 0,4619	 0,3894	 0,3222	 0,2798	 0,2387	 0,2190	 0,1995	 0,1898	 0,1899	 0,1898	 0,1899	 0,1997	 0,1996	 0,1999	 0,1999	 0,1999	 0,2096	 0,2193	 0,2293	 0,2391	 0,2595	 0,2697	 0,3010	 0,3117	 0,3445	 0,3673	 0,4136	 0,4623	 0,5139	 0,5676	 0,6398	 0,7506	 0,8370	 0,9330	 1,0384	 1,1558	 1,2614	 1,4108	 1,5485	 1,7091	 1,8497	 2,0726	 2,2055	 2,4476	 2,5426	 2,7652	 3,0523	 3,2355	 3,4524	 3,7397	 3,4505	 3,7330	 3,7375	 3,7409	 3,4643	 3,7431	 3,7415	 3,7349	 3,4520	 3,4622	 3,4533	 3,0532	 2,8983	 2,6476	 2,2809	 2,0118	 1,8011	 1,5486	 1,3483	 1,1558	 0,9529	 0,8014	 0,6393	 0,5003	 0,3443	 0,2389	 0,1164	 0,0319	-0,0158	-0,0159	-0,0158	-0,0158	-0,0159	-0,0159	-0,0159	-0,0158	-0,0157	-0,0159	-0,0158	-0,0158	-0,0157	-0,0157	-0,0157	-0,0157	-0,0157	-0,0156	-0,0157	-0,0155	-0,0155	-0,0154	-0,0156	-0,0156	-0,0155	-0,0156	-0,0156	-0,0157	-0,0156	-0,0154	
  240,0	-0,0154	-0,0155	-0,0155	-0,0156	-0,0155	-0,0155	-0,0155	-0,0156	-0,0155	-0,0155	-0,0156	-0,0154	-0,0156	-0,0156	-0,0156	-0,0155	-0,0156	-0,0155	-0,0156	-0,0154	-0,0154	-0,0154	-0,0154	-0,0155	-0,0156	-0,0155	-0,0155	-0,0156	-0,0155	-0,0155	-0,0156	-0,0157	-0,0157	-0,0157	-0,0158	-0,0158	-0,0159	-0,0157	-0,0158	-0,0160	-0,0158	-0,0159	-0,0158	-0,0158	-0,0159	-0,0160	-0,0159	-0,0160	-0,0160	-0,0160	 0,0157	 0,0989	 0,1710	 0,2797	 0,3896	 0,4874	 0,6243	 0,7660	 0,9515	 1,1060	 1,3472	 1,5478	 1,8017	 2,0706	 2,3576	 2,6454	 2,7635	 2,9004	 2,8995	 2,8993	 2,7640	 2,5429	 2,3603	 2,2037	 1,9000	 1,6667	 1,5129	 1,3188	 1,2070	 1,0833	 0,9945	 0,8937	 0,8193	 0,7336	 0,6855	 0,6103	 0,5538	 0,5137	 0,4748	 0,4622	 0,4498	 0,4498	 0,4498	 0,4625	 0,4753	 0,5135	 0,5402	 0,5963	 0,6548	 0,7172	 0,7843	 0,8742	 0,9528	 1,0833	 1,2075	 1,3184	 1,4776	 1,6255	 1,8002	 1,9001	 2,0729	 2,2066	 2,3619	 2,4480	 2,5444	 2,6490	 2,7668	 2,7672	 2,9000	 2,9000	 2,8994	 2,8999	 2,9000	 2,8994	 2,7660	 2,7653	 2,6479	 2,5430	 2,3598	 2,2061	 2,0112	 1,8007	 1,5866	 1,3481	 1,1555	 0,8932	 0,6856	 0,4500	 0,2696	 0,0485	 0,0076	-0,0158	-0,0157	-0,0159	-0,0158	-0,0158	-0,0159	-0,0158	-0,0156	-0,0155	-0,0158	-0,0156	-0,0156	-0,0155	-0,0154	-0,0155	-0,0156	-0,0155	-0,0154	-0,0155	-0,0155	
  300,0	-0,0156	-0,0156	-0,0156	-0,0156	-0,0157	-0,0156	-0,0157	-0,0157	-0,0157	-0,0155	-0,0155	-0,0157	-0,0156	-0,0155	-0,0155	-0,0156	-0,0155	-0,0155	-0,0155	-0,0154	-0,0154	-0,0154	-0,0156	-0,0156	-0,0154	-0,0154	-0,0156	-0,0155	-0,0157	-0,0158	-0,0159	-0,0158	-0,0158	-0,0159	-0,0159	-0,0158	-0,0159	-0,0157	 0,0571	 0,2904	 0,5678	 0,8018	 1,0832	 1,3182	 1,5866	 1,8003	 2,0113	 2,2058	 2,2057	 2,2054	 2,1371	 2,0112	 1,8987	 1,6248	 1,4426	 1,2602	 1,1064	 0,9319	 0,8361	 0,7170	 0,6391	 0,5535	 0,4880	 0,4258	 0,3784	 0,3556	 0,3333	 0,3226	 0,3117	 0,3225	 0,3225	 0,3335	 0,3557	 0,3785	 0,4016	 0,4375	 0,4749	 0,5403	 0,5958	 0,6705	 0,7506	 0,8374	 0,9126	 1,0381	 1,1556	 1,2889	 1,4436	 1,5869	 1,7539	 1,9002	 2,0731	 2,2060	 2,3600	 2,5420	 2,6473	 2,7657	 2,8994	 2,9010	 3,0532	 3,0566	 3,2370	 3,2405	 3,2287	 3,4566	 3,4503	 3,4618	 3,7320	 3,4618	 3,4595	 3,2418	 3,2370	 3,0477	 2,8944	 2,5403	 2,3626	 2,0122	 1,8006	 1,5129	 1,3481	 1,1075	 0,9731	 0,8010	 0,6544	 0,5131	 0,3780	 0,2798	 0,1806	 0,1078	 0,0158	-0,0159	-0,0160	-0,0159	-0,0159	-0,0159	-0,0158	-0,0159	-0,0159	-0,0159	-0,0158	-0,0160	-0,0159	-0,0160	-0,0158	-0,0158	-0,0157	-0,0158	-0,0157	-0,0158	-0,0158	-0,0156	-0,0156	-0,0154	-0,0155	-0,0155	-0,0156	-0,0154	-0,0155	-0,0155	-0,0155	-0,0157	-0,0155	
