 ° / mm	   0,00	   0,50	   1,00	   1,50	   2,00	   2,50	   3,00	   3,50	   4,00	   4,50	   5,00	   5,50	   6,00	   6,50	   7,00	   7,50	   8,00	   8,50	   9,00	   9,50	  10,00	  10,50	  11,00	  11,50	  12,00	  12,50	  13,00	  13,50	  14,00	  14,50	  15,00	  15,50	  16,00	  16,50	  17,00	  17,50	  18,00	  18,50	  19,00	  19,50	  20,00	  20,50	  21,00	  21,50	  22,00	  22,50	  23,00	  23,50	  24,00	  24,50	  25,00	  25,50	  26,00	  26,50	  27,00	  27,50	  28,00	  28,50	  29,00	  29,50	  30,00	  30,50	  31,00	  31,50	  32,00	  32,50	  33,00	  33,50	  34,00	  34,50	  35,00	  35,50	  36,00	  36,50	  37,00	  37,50	  38,00	  38,50	  39,00	  39,50	  40,00	  40,50	  41,00	  41,50	  42,00	  42,50	  43,00	  43,50	  44,00	  44,50	  45,00	  45,50	  46,00	  46,50	  47,00	  47,50	  48,00	  48,50	  49,00	  49,50	  50,00	  50,50	  51,00	  51,50	  52,00	  52,50	  53,00	  53,50	  54,00	  54,50	  55,00	  55,50	  56,00	  56,50	  57,00	  57,50	  58,00	  58,50	  59,00	  59,50	  60,00	  60,50	  61,00	  61,50	  62,00	  62,50	  63,00	  63,50	  64,00	  64,50	  65,00	  65,50	  66,00	  66,50	  67,00	  67,50	  68,00	  68,50	  69,00	  69,50	  70,00	  70,50	  71,00	  71,50	  72,00	  72,50	  73,00	  73,50	  74,00	  74,50	  75,00	  75,50	  76,00	  76,50	  77,00	  77,50	  78,00	  78,50	  79,00	  79,50	  80,00	
    0,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,0881	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1880	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,4700	-0,4700	-0,4700	-0,4700	-0,5875	-0,7051	-0,9988	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,0576	-1,1457	-1,1751	-0,8226	-0,8226	-0,8226	-0,8226	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4230	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 2,3032	 2,9377	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,3843	 3,3490	 3,3843	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2197	 2,9377	 1,7626	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
    5,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,0588	 0,0000	-0,0940	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1880	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,6169	-0,7051	-0,8226	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,0870	-0,8226	-0,8226	-0,8226	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,2938	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 2,3032	 2,9377	 3,1492	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,3843	 3,2902	 3,3372	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 2,9377	 2,9377	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   10,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,0940	-0,1175	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1645	-0,1175	-0,1175	-0,1175	-0,1175	-0,2585	-0,4700	-0,4700	-0,4700	-0,3995	-0,5288	-0,7051	-0,7051	-0,7051	-1,0576	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-0,9107	-0,8226	-0,6463	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,2350	-0,2115	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 2,9377	 2,9377	 3,2021	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,3372	 3,3490	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2021	 2,9377	 2,2033	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   15,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,1175	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2115	-0,1175	-0,1175	-0,1175	-0,1175	-0,3819	-0,4700	-0,4700	-0,4113	-0,4230	-0,7051	-0,7051	-0,7051	-0,7051	-1,0576	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,0341	-0,8226	-0,8226	-0,7344	-0,4700	-0,4700	-0,4700	-0,4700	-0,4230	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 0,5582	 2,9377	 3,0259	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,0787	 2,9377	 0,5875	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   20,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,0940	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2056	-0,1175	-0,1175	-0,1175	-0,3819	-0,4700	-0,4700	-0,3995	-0,4407	-0,7051	-0,7051	-0,7051	-0,7051	-0,9871	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1046	-0,8226	-0,8226	-0,7521	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,1880	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 2,9377	 2,9377	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,0259	 2,9377	 1,1751	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   25,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,1763	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1175	-0,1175	-0,3290	-0,4700	-0,4700	-0,4113	-0,4935	-0,7051	-0,7051	-0,7051	-0,7051	-0,8931	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-0,9988	-0,8226	-0,8226	-0,7521	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,1880	-0,2056	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 2,9377	 2,9377	 3,2197	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	17,2973	 2,9377	-0,1410	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   30,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	11,3984	-0,1410	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1645	-0,1175	-0,4700	-0,4700	-0,4700	-0,4465	-0,7051	-0,7051	-0,7051	-0,7051	-0,8226	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,5276	-1,6451	-1,6745	-1,6451	-1,6451	-1,6451	-1,6451	-1,6451	-1,6451	-1,6451	-1,6451	-1,6451	-1,1751	-1,1751	-0,9636	-0,8226	-0,8226	-0,8226	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,2056	-0,2115	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	 0,5582	 2,9377	 2,9377	 3,2197	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,0259	 2,9377	 0,5582	-0,2350	-0,2350	-0,1410	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   35,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1880	-0,2938	-0,4700	-0,4700	-0,4465	-0,6345	-0,7051	-0,7051	-0,7051	-0,7051	-1,0576	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-0,9401	-0,7051	-0,7051	-0,7051	-0,7051	-0,7051	-0,7638	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,8931	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,0870	-0,8931	-0,8226	-0,7991	-0,8226	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,2056	-0,1175	-0,1175	-0,1175	-0,1175	-0,1175	-0,1469	-0,2115	-0,2350	-0,2350	-0,2350	-0,2350	 2,9377	 2,9377	 3,1492	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2197	 2,9377	 2,3032	-0,2350	-0,2350	-0,2350	-0,1880	-0,2350	-0,1410	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
   40,0	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,4113	-0,4700	-0,4700	-0,4700	-0,7051	-0,7051	-0,7051	-0,7051	-0,9871	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-1,1751	-0,9401	-0,7051	-0,7051	-0,7286	-0,7051	-0,7051	-0,4407	-0,3995	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,6110	-0,8226	-0,8226	-0,8226	-0,8226	-0,8226	-0,9636	-1,1751	-1,1751	-0,8461	-0,7051	-0,7051	-0,7051	-0,7051	-0,5875	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	-0,4700	 1,5746	 2,9377	 3,0082	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,2902	 3,0787	 2,9377	 0,4230	-0,2350	-0,2350	-0,2350	-0,2350	-0,2350	-0,1645	 0,0294	 0,0235	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	 0,0000	
